Study,Year,DOI_or_ID,Source_URL,Source_Access,Source_File,Inclusion_Tier,Reliability_Tier,Mn_wt,C_wt,Al_wt,Si_wt,Cu_wt,Ni_wt,Cr_wt,Mo_wt,Nb_wt,V_wt,T_anneal_C,Time_sec,RA_fraction,RA_pct,Measurement_Method,Data_Quality,Initial_Condition,Source_Ref,Extraction_Note,ML_Ready,Row_Key
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.865797602534302,0.10912751406325483,0.18439350407174276,0.29013430473984564,0.0,0.026,0.083,0.018,0.01,0.004,727.0190746864972,241871.80739181873,0.015251888709376165,1.5251888709376165,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.345|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.980655969927623,0.2844563854112531,2.016672390743247,0.05063713795027028,0.0,0.0,0.0,0.0,0.0,0.0,640.9603092526372,197.3846099569237,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,cai_2016|10.0|0.3|2.0|0.0|650.0|3600.0|0.32|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.1651272769493755,0.10137172594368823,0.0,0.04990924464168085,0.0,0.0,0.0,0.0,0.0,0.0,572.0108775328885,21450.56436555648,0.0067412961330862555,0.6741296133086255,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,demoor_2011|7.1|0.11|0.0|0.0|600.0|36000.0|0.28|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.407101911445626,0.21203333588232712,0.0,0.0018058171565932632,0.0,0.0,0.0,0.0,0.0,0.0,673.5828417875674,77819.20865958623,0.016566338095338813,1.6566338095338813,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,shi_2010|5.0|0.2|0.0|0.0|680.0|3600.0|0.2|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.018919794301147,0.3294320255051973,0.32886039755585394,0.06848232628406523,0.0,2.0,0.0,0.0,0.0,0.0,666.6713712751437,100.491373149869,0.018302786086220713,1.8302786086220713,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|700.0|1200.0|0.11|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.486481050713733,0.1165417337099136,0.5840645264700952,0.09424527672372611,0.0,0.0,0.0,0.0,0.0,0.0,708.1472107279883,9178.350353071362,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hu_luo_2017|7.0|0.1|0.5|0.0|600.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.979323204787383,0.1177008931430665,1.0724506735290649,0.0484814407687169,0.0,0.0,0.0,0.2,0.05,0.0,619.5584512844707,137370.07688163067,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018_hr|5.0|0.12|1.0|0.0|625.0|1800.0|0.19|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.772690909283828,0.10259037632807266,0.018964051033499223,0.17578299949125809,0.0,0.026,0.083,0.018,0.01,0.004,653.488783716433,4552.681696865058,0.015803640308031053,1.5803640308031053,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|725.0|30.0|0.393|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.19060057169671,0.05586279531827838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.3949634240888,284149.2408674502,0.006813659987130521,0.6813659987130521,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,han_2014|9.0|0.05|0.0|0.0|600.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.821604432362111,0.37205860608836916,3.264474941676505,0.034420201978565386,0.0,0.0,0.0,0.0,0.0,0.0,575.2766810915904,48.1819161201107,0.008830996614732682,0.8830996614732682,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,chen_2023_mn_segregation_band|9.0|0.35|3.2|0.0|600.0|3600.0|0.612|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.930043433174722,0.11850685611720353,0.0,0.5502646942427687,0.0,0.0,0.0,0.0,0.0,0.0,734.3879894542132,271553.2048119423,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|625.0|3600.0|0.18|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.836757046524257,0.2069442351461558,0.041190208015531755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.3802492509338,482555.2942296446,0.009574372760999499,0.9574372760999499,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,luo_2011|5.0|0.2|0.0|0.0|650.0|3600.0|0.1|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,11.70216234569969,0.03215745853492322,0.033526619718320966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.5829195614876,140.7254192670721,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|600.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.813358740088503,0.1321203949455738,0.0,0.2650524192426699,0.0,0.0,0.0,0.0,0.0,0.0,566.9609797632779,2148.5343131191726,0.0037086216838887413,0.37086216838887415,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.02013581663255,0.3290072159811851,0.03579101685411439,0.43566081712886257,0.0,0.0,0.0,0.0,0.0,0.0,651.6566590738254,14099.314053652526,0.0016765762463213816,0.16765762463213815,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hausman_2017|6.0|0.3|0.0|0.5|650.0|3600.0|0.42|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.5881257894646525,0.098749056980038,1.0091884917767215,0.0,0.0,0.0,0.0,0.2,0.05,0.0,613.8150125278962,209921.5409567601,0.0017805476905832355,0.17805476905832354,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018_hr|5.0|0.12|1.0|0.0|625.0|1800.0|0.19|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.5471849560815,0.1027823815777442,2.0447677545280887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.3403535831108,145.8143126074487,0.011717963997140287,1.1717963997140286,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lee_decooman_2014|5.8|0.12|2.0|0.0|675.0|180.0|0.18|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.9322738239001183,0.24413827326747928,1.8899307922367914,0.45338695082254055,0.0,0.0,0.0,0.0,0.0,0.0,635.9305484464106,822.1317796253918,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lpbf_2021|3.93|0.23|2.01|0.51|690.0|600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.91020190128243,0.1935326113279171,2.055305178247583,0.5748406926271402,0.0,0.0,0.0,0.0,0.0,0.0,685.4371959506612,81621.12397951039,0.01015445733998476,1.015445733998476,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,ma_2019|8.0|0.2|2.0|0.5|725.0|3600.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,12.08685847965214,0.03227367316693068,0.0923941196552045,0.07684996539079218,0.0,0.0,0.0,0.0,0.0,0.0,588.7682349881319,1745.749841397066,0.00030976425210085644,0.030976425210085645,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|625.0|3600.0|0.2|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.532772967992116,0.12291956768084525,0.02888562785080004,0.4955572679320898,0.0,0.0,0.0,0.0,0.0,0.0,658.0697581824797,12052.987654426996,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|625.0|3600.0|0.18|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.757105024681726,0.1869158396721771,0.054109426589234996,0.25977886373340686,0.0,0.0,0.0,0.0,0.0,0.0,770.4237751437437,7720.754174179851,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,wang_2023_hot_stamping|4.6|0.18|0.0|0.23|610.0|600.0|0.0401|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.679572998646758,0.38127298253434233,3.8501072614331213,0.0,3.04,0.0,0.0,0.0,0.0,0.0,647.5663715065429,463585.24060035526,0.02834445638543011,2.834445638543011,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,yan_2022_cu|6.94|0.387|3.86|0.0|710.0|3600.0|0.578|ebsd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.531401546426278,0.12181337746150728,0.1262199309636739,0.1384813904428227,0.0,0.026,0.083,0.018,0.01,0.004,613.5851599458947,121.99472923648935,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|750.0|120.0|0.237|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.62253317743677,0.380711098457899,3.205872241518187,0.133086420460466,0.0,0.0,0.0,0.0,0.0,0.0,587.4937306818583,362806.1751606916,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,chen_2023_mn_segregation_band|9.0|0.35|3.2|0.0|700.0|3600.0|0.718|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.73963806051565,0.1996332227188009,0.0,0.08248439790419862,0.0,0.0,0.0,0.0,0.0,0.0,658.424434711965,8044.566880245069,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2021_art|4.98|0.2|0.0|0.0|650.0|21600.0|0.336|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.2618215766670025,0.15995992093704242,0.11981945393949342,0.2312651643197825,0.0,0.026,0.083,0.018,0.01,0.004,778.2954046867666,233903.15788629724,0.016331602325385223,1.6331602325385224,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|700.0|30.0|0.396|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.46613131532948,0.11340450316914161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.5422801752036,96.56106912133326,0.015166267595993984,1.5166267595993983,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,gibbs_2011|7.1|0.1|0.0|0.0|650.0|604800.0|0.435|neutron_diffraction
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.069309467945558,0.1921864765750515,2.0254501769859545,0.48650393736981323,0.0,0.0,0.0,0.0,0.0,0.0,655.8099971448162,17316.690763202987,0.012277510541259374,1.2277510541259373,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,ma_2019|8.0|0.2|2.0|0.5|700.0|3600.0|0.45|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.023828742440127,0.06230588327515329,0.01541994349577186,0.09845446691480188,0.0,0.0,0.0,0.0,0.0,0.0,516.1406044716485,123984.37252919127,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|580.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.173858118368073,0.16069472346900882,0.00566868252657593,0.21585493445570814,0.0,0.026,0.083,0.018,0.01,0.004,625.5498810043609,73155.20371629126,0.011268931463056216,1.1268931463056215,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|700.0|30.0|0.396|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.664192340094657,0.16193775998929968,0.015478987493358472,0.1885953904759609,0.0,0.0,0.0,0.0,0.0,0.0,682.0563985789016,33.105539517783605,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.892169563387337,0.271846260358189,0.0,0.47953247037137825,0.0,0.0,0.0,0.0,0.0,0.0,527.3460933762486,2652.3778999234924,0.0032642188666802056,0.3264218866680206,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hausman_2017|6.0|0.3|0.0|0.5|600.0|3600.0|0.28|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.843379861604119,0.30824670391473286,0.0460985412715049,0.15273523482557988,0.0,0.0,0.0,0.0,0.0,0.0,622.6634684197785,94.10877865488354,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.11|0.3|0.0|0.24|775.0|30.0|0.28|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.718683807089088,0.1181817779291457,1.0051116969359801,0.127923539142953,0.0,0.0,0.0,0.2,0.05,0.0,684.3856928623088,136.4443270024675,0.004005706041788807,0.40057060417888074,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018_hr|5.0|0.12|1.0|0.0|625.0|1800.0|0.19|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.4883847622503446,0.1645001525559224,2.744443544372902,0.494251604809881,0.0,0.0,0.0,0.0,0.0,0.0,671.0075009045323,32910.16140168645,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hu_2016_mn_al_trip|6.4|0.18|2.8|0.48|600.0|300.0|0.153|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.7529008439406484,0.31392619142075795,0.5404361613041686,0.027395520011665633,0.0,2.0,0.0,0.0,0.0,0.0,688.451561212069,393286.2642139562,0.028059485275088576,2.8059485275088574,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|700.0|1200.0|0.11|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.400301881479139,0.1197560481352041,0.018430434926954835,0.21465543683550084,0.0,0.0,0.0,0.0,0.0,0.0,578.1940712273415,16091.172255741672,0.024277974373064424,2.4277974373064426,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.33|0.14|0.0|0.24|725.0|30.0|0.32|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.6035989945113585,0.1330031696803085,0.056772084008203307,0.0762793330802472,0.0,0.0,0.0,0.0,0.0,0.0,684.3511307734916,82.7565435111267,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|600.0|86400.0|0.05|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.065204264425686,0.0,0.12749298565449796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.6363640128355,336.82341374551646,0.008660424985098234,0.8660424985098234,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|650.0|86400.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.782489834828148,0.13250313103766004,0.1260160682214935,0.15060667946078599,0.0,0.0,0.0,0.0,0.0,0.0,719.9343685788222,1282.2789403622955,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.109455417403142,0.09892782259507014,0.052180690847056926,0.5425720628431746,0.0,0.0,0.0,0.0,0.0,0.0,466.0479876491479,103.92538602476488,0.001257958137481066,0.1257958137481066,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|650.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.961218157027394,0.12476650007141772,0.0,0.2243646544025702,0.0,0.0,0.0,0.0,0.0,0.0,635.6906977827489,134026.88353120507,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|775.0|30.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.441872236458711,0.16259768543309946,0.0,0.2559017687825622,0.0,0.026,0.083,0.018,0.01,0.004,668.2995695581087,206.23718560618946,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.353|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.0037577223864576,0.1463992485009119,0.06460216304317715,0.2692963401550289,0.0,0.026,0.083,0.018,0.01,0.004,773.2689546205627,108.33596085631854,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.345|xrd
